time,temp,tmin,tmax,rhum,snwd,wspd,pres
2011-06-09,26.3,21.1,33.3,60,,20.2,1008.8
2011-06-10,20.1,16.1,24.4,78,,14.8,1013.8
2011-06-11,15.5,12.8,18.3,84,,15.8,1019.5
2011-06-12,13.2,11.7,14.4,89,,20.2,1013.7
2011-06-13,14.2,12.2,17.8,81,,9.7,1012.1
2011-06-14,13.9,12.8,15.6,77,,16.6,1012.1
2011-06-15,17.5,13.9,20.6,60,,16.2,1010.0
2011-06-16,23.9,16.1,31.7,50,,16.9,1011.1
2011-06-17,21.4,18.3,23.9,70,,18.4,1013.1
2011-06-18,22.7,17.8,28.3,70,,12.2,1009.0
2011-06-19,23.0,19.4,26.7,41,,18.4,1009.1
2011-06-20,21.3,16.7,28.3,52,,9.7,1011.2
2011-06-21,21.6,18.3,24.4,56,,14.4,1012.7
2011-06-22,19.6,17.8,21.7,90,,12.2,1013.7
2011-06-23,16.7,15.0,18.3,96,,23.0,1010.2
2011-06-24,14.7,13.3,16.1,98,,16.9,1009.6
2011-06-25,14.6,12.2,17.2,92,,11.9,1010.6
2011-06-26,20.1,16.1,24.4,85,,8.6,1012.5
2011-06-27,22.6,18.9,25.6,70,,14.8,1015.2
2011-06-28,22.7,18.9,27.2,76,,13.3,1012.9
2011-06-29,24.5,20.0,29.4,66,,16.9,1008.9
2011-06-30,23.3,18.3,27.8,51,,19.4,1010.9
2011-07-01,21.8,18.9,25.6,60,,11.5,1014.3
2011-07-02,21.7,18.9,24.4,74,,13.0,1016.8
2011-07-03,23.0,19.4,27.8,79,,13.3,1011.9
2011-07-04,25.4,21.1,32.2,71,,11.9,1008.6
2011-07-05,26.4,20.0,31.1,54,,10.8,1010.9
2011-07-06,27.8,21.7,33.3,52,,17.6,1011.6
2011-07-07,25.5,21.1,31.1,58,,13.0,1012.2
2011-07-08,21.3,20.0,23.9,84,,10.1,1012.6
2011-07-09,24.8,19.4,30.0,62,,16.9,1008.8
2011-07-10,24.6,18.9,30.0,49,,13.7,1016.2
2011-07-11,27.3,20.0,33.9,58,,17.6,1012.2
2011-07-12,29.6,25.0,35.0,57,,20.5,1003.1
2011-07-13,25.4,18.9,30.6,61,,15.8,1005.3
2011-07-14,19.5,17.2,22.8,69,,15.8,1013.9
2011-07-15,22.0,18.3,26.1,59,,13.3,1017.0
2011-07-16,24.1,18.3,29.4,60,,14.8,1019.0
2011-07-17,28.0,21.7,33.9,50,,21.6,1017.1
2011-07-18,26.7,23.9,30.0,64,,19.1,1011.0
2011-07-19,26.3,21.1,31.7,62,,11.2,1009.1
2011-07-20,26.2,21.1,32.8,58,,16.2,1011.0
2011-07-21,29.0,22.8,36.1,66,,28.1,1006.4
2011-07-22,33.2,27.2,39.4,49,,18.7,1007.3
2011-07-23,28.8,22.2,33.3,54,,13.0,1010.4
2011-07-24,25.3,19.4,28.9,64,,12.6,1012.1
2011-07-25,20.1,17.2,23.3,76,,11.2,1014.0
2011-07-26,21.4,18.3,25.6,80,,13.7,1006.4
2011-07-27,24.1,20.0,28.9,58,,11.9,1009.7
2011-07-28,22.0,20.0,23.9,70,,14.4,1017.0
2011-07-29,22.3,18.9,26.1,82,,13.7,1013.5
2011-07-30,27.0,22.8,31.7,59,,19.4,1009.9
2011-07-31,25.8,21.1,32.8,51,,13.7,1015.5
2011-08-01,27.9,22.2,33.9,56,,13.0,1010.1
2011-08-02,25.7,18.9,33.3,57,,15.5,1004.8
2011-08-03,20.9,18.3,23.3,72,,10.8,1007.3
2011-08-04,21.0,19.4,24.4,77,,11.9,1013.1
2011-08-05,21.4,19.4,23.9,75,,14.4,1018.7
2011-08-06,25.7,21.1,31.1,68,,15.5,1015.6
2011-08-07,23.1,21.7,25.0,88,,14.8,1005.9
2011-08-08,23.6,21.1,26.7,86,,7.2,1000.0
2011-08-09,22.1,19.4,24.4,81,,18.0,1004.2
2011-08-10,20.7,18.9,25.6,84,,14.0,1001.1
2011-08-11,23.0,17.8,27.8,58,,17.3,1007.6
2011-08-12,23.2,18.3,28.3,52,,10.8,1013.6
2011-08-13,23.5,18.9,27.8,63,,10.4,1016.7
2011-08-14,22.7,20.0,25.0,77,,10.8,1014.1
2011-08-15,19.7,17.2,20.6,89,,22.7,1008.2
2011-08-16,19.6,16.7,23.3,78,,12.2,1008.7
2011-08-17,23.1,18.3,28.9,66,,11.5,1017.6
2011-08-18,25.1,20.0,31.1,66,,18.4,1015.3
2011-08-19,24.8,22.2,31.1,74,,14.0,1012.8
2011-08-20,25.0,22.2,28.9,75,,14.8,1013.8
2011-08-21,24.7,20.6,30.0,74,,18.7,1012.6
2011-08-22,23.6,20.0,26.7,58,,20.5,1007.2
2011-08-23,21.9,17.2,26.1,49,,14.4,1014.4
2011-08-24,22.4,17.8,27.2,61,,20.2,1017.3
2011-08-25,25.1,20.0,30.6,72,,23.8,1012.2
2011-08-26,24.3,21.1,28.9,71,,12.2,1014.0
2011-08-27,22.9,21.1,26.1,83,,9.4,1012.6
2011-08-28,21.6,19.4,24.4,86,,43.6,993.7
2011-08-29,21.6,16.7,26.7,53,,15.5,1009.6
2011-08-30,20.8,16.7,25.0,58,,11.2,1018.3
2011-08-31,21.3,17.2,27.2,64,,9.7,1021.5
2011-09-01,18.8,16.7,21.7,77,,10.8,1022.6
2011-09-02,17.6,15.6,20.0,80,,10.8,1020.2
2011-09-03,22.3,15.6,30.0,72,,15.8,1013.3
2011-09-04,24.1,20.0,29.4,74,,18.7,1011.4
2011-09-05,24.6,20.6,30.6,70,,22.0,1009.6
2011-09-06,18.2,15.6,23.3,84,,14.0,1016.5
2011-09-07,16.2,15.6,17.2,91,,20.9,1022.6
2011-09-08,15.8,14.4,17.8,92,,10.1,1018.3
2011-09-09,20.5,14.4,27.2,72,,13.3,1009.5
2011-09-10,19.1,15.0,21.7,65,,13.7,1013.7
2011-09-11,17.4,13.3,21.1,70,,13.0,1019.3
2011-09-12,21.9,16.7,27.8,67,,15.5,1014.6
2011-09-13,23.5,17.8,29.4,68,,16.6,1012.1
2011-09-14,24.1,20.0,30.0,72,,14.4,1012.0
2011-09-15,21.2,12.8,28.3,76,,16.9,1011.6
2011-09-16,14.3,10.0,18.3,47,,18.4,1021.4
2011-09-17,13.4,8.9,16.7,56,,11.2,1030.4
2011-09-18,15.1,10.6,18.9,62,,15.1,1030.9
2011-09-19,14.6,10.6,18.3,71,,14.8,1025.0
2011-09-20,16.3,12.8,19.4,83,,14.0,1019.5
2011-09-21,19.1,15.0,23.9,78,,11.9,1022.9
2011-09-22,20.3,18.3,22.8,90,,7.6,1020.4
2011-09-23,19.9,18.3,22.8,93,,10.4,1019.6
2011-09-24,22.5,18.3,26.7,86,,10.8,1016.3
2011-09-25,22.4,20.0,25.6,84,,6.1,1017.5
2011-09-26,21.9,18.9,24.4,72,,7.9,1015.2
2011-09-27,19.8,17.8,22.8,82,,9.7,1015.8
2011-09-28,19.0,17.2,21.1,83,,17.6,1018.1
2011-09-29,18.9,16.7,22.2,91,,15.5,1007.7
2011-09-30,19.3,14.4,25.0,74,,16.9,1005.4
2011-10-01,18.3,13.9,21.7,91,,12.6,1003.8
2011-10-02,16.5,14.4,18.3,88,,14.8,1009.9
2011-10-03,16.4,13.3,20.0,75,,12.2,1016.3
2011-10-04,15.8,13.3,20.0,80,,16.2,1013.5
2011-10-05,16.0,10.6,20.6,56,,22.3,1015.3
2011-10-06,13.0,8.9,18.9,36,,21.2,1024.3
2011-10-07,12.3,7.8,16.7,48,,10.8,1029.7
2011-10-08,20.2,12.8,27.8,48,,13.3,1028.2
2011-10-09,24.1,18.3,30.6,44,,16.9,1025.0
2011-10-10,23.7,17.8,29.4,52,,15.1,1020.6
2011-10-11,16.5,14.4,18.9,62,,12.6,1023.1
2011-10-12,15.3,13.9,16.7,69,,19.8,1022.4
2011-10-13,15.8,15.0,17.2,93,,18.0,1011.8
2011-10-14,16.9,15.0,19.4,96,,18.4,1001.8
2011-10-15,16.4,13.3,20.0,56,,31.0,1000.0
2011-10-16,15.7,12.2,18.9,45,,24.1,1006.2
2011-10-17,16.5,13.3,18.9,49,,23.0,1004.2
2011-10-18,15.5,12.8,20.0,49,,13.0,1010.0
2011-10-19,13.6,12.2,15.0,92,,24.5,1010.9
2011-10-20,15.0,12.2,20.6,82,,22.3,1000.3
2011-10-21,14.7,11.7,17.8,54,,18.7,1009.4
2011-10-22,13.5,10.0,17.2,58,,14.8,1015.6
2011-10-23,11.3,7.8,14.4,60,,9.4,1019.3
2011-10-24,12.1,6.1,17.2,64,,11.5,1018.3
2011-10-25,13.4,10.0,16.7,52,,20.2,1012.4
2011-10-26,9.6,8.9,10.0,64,,8.3,1012.3
2011-10-27,6.5,1.1,9.4,86,,21.6,1007.1
2011-10-28,5.1,1.7,9.4,61,,18.0,1019.3
2011-10-29,5.1,1.1,9.4,69,,26.6,1019.4
2011-10-30,4.8,1.1,8.9,68,,27.0,1014.2
2011-10-31,7.3,3.3,11.1,58,,10.8,1028.4
2011-11-01,8.1,4.4,12.2,65,,11.5,1028.0
2011-11-02,7.8,3.9,12.2,70,,10.8,1027.3
2011-11-03,11.3,5.6,17.2,66,,16.2,1017.3
2011-11-04,9.3,3.3,11.7,48,,22.3,1016.3
2011-11-05,5.6,2.2,9.4,52,,12.6,1028.9
2011-11-06,8.2,2.2,15.0,48,,16.9,1030.3
2011-11-07,11.7,5.6,18.3,58,,14.4,1024.1
2011-11-08,14.9,10.6,20.6,59,,8.3,1023.1
2011-11-09,13.1,8.3,19.4,77,,9.0,1021.4
2011-11-10,13.2,11.1,15.6,94,,6.8,1009.9
2011-11-11,8.7,5.0,14.4,62,,26.3,1000.6
2011-11-12,7.4,2.8,11.7,53,,20.9,1016.1
2011-11-13,11.3,5.6,17.2,63,,18.0,1018.1
2011-11-14,15.2,12.2,20.0,64,,21.6,1010.4
2011-11-15,16.5,13.3,19.4,66,,19.4,1008.3
2011-11-16,12.9,10.6,15.0,85,,7.6,1010.8
2011-11-17,8.6,3.9,13.3,69,,19.8,1008.1
2011-11-18,4.4,2.2,7.2,51,,20.5,1022.6
2011-11-19,7.2,2.2,11.7,50,,27.0,1026.4
2011-11-20,13.9,9.4,18.9,62,,24.5,1017.8
2011-11-21,8.0,2.2,15.0,60,,15.5,1024.8
2011-11-22,5.0,1.1,7.8,68,,10.1,1028.0
2011-11-23,5.2,1.1,8.9,84,,31.7,1009.9
2011-11-24,3.2,-0.6,7.8,69,,10.1,1019.1
2011-11-25,9.4,2.2,16.1,61,,16.9,1017.7
2011-11-26,12.4,7.2,17.2,52,,9.4,1020.4
2011-11-27,8.6,3.3,12.8,85,,6.5,1021.8
2011-11-28,15.3,11.7,19.4,70,,20.5,1019.1
2011-11-29,13.4,11.1,18.9,84,,10.8,1016.5
2011-11-30,12.0,6.7,17.8,66,,26.6,1004.7
2011-12-01,6.4,3.3,9.4,50,,16.6,1018.5
2011-12-02,5.8,1.7,10.0,48,,13.3,1026.4
2011-12-03,4.2,1.1,7.2,64,,13.0,1036.6
2011-12-04,6.5,1.7,11.7,79,,14.4,1033.3
2011-12-05,11.2,6.7,17.2,83,,15.5,1026.4
2011-12-06,13.8,9.4,16.1,89,,14.4,1017.3
2011-12-07,9.8,7.2,15.0,93,,11.2,1008.3
2011-12-08,4.8,2.8,7.8,65,,25.9,1010.5
2011-12-09,5.9,1.7,11.1,66,,16.2,1025.2
2011-12-10,5.1,-0.6,8.3,56,,15.8,1023.9
2011-12-11,0.6,-2.2,3.3,48,,11.5,1035.0
2011-12-12,3.6,-0.6,9.4,46,,14.8,1032.9
2011-12-13,3.2,-1.7,8.3,56,,10.8,1026.9
2011-12-14,4.2,2.8,6.1,69,,10.4,1028.6
2011-12-15,8.5,3.3,12.2,72,,26.6,1016.4
2011-12-16,8.9,5.0,12.2,58,,25.6,1011.4
2011-12-17,2.7,-2.2,5.0,54,,18.0,1018.1
2011-12-18,-4.3,-6.7,-2.2,44,,15.8,1023.3
2011-12-19,0.8,-7.8,7.2,49,,22.7,1018.0
2011-12-20,3.8,0.0,7.2,48,,16.6,1018.6
2011-12-21,8.2,0.0,14.4,79,,15.5,1014.1
2011-12-22,11.2,7.2,13.9,64,,18.0,1013.1
2011-12-23,4.6,-0.6,8.3,81,,15.1,1015.3
2011-12-24,-2.5,-5.6,-0.6,53,,12.2,1028.5
2011-12-25,-1.0,-7.2,5.6,68,,12.2,1023.8
2011-12-26,3.4,-1.1,6.1,61,,16.9,1017.2
2011-12-27,5.1,-1.7,13.3,72,,22.7,1013.4
2011-12-28,6.6,-2.2,13.9,63,,31.7,994.5
2011-12-29,-2.0,-5.0,0.6,36,,24.1,1011.2
2011-12-30,1.7,-2.8,6.7,63,,6.5,1018.4
2011-12-31,2.8,1.1,4.4,87,,10.8,1013.0
2012-01-01,7.1,3.9,11.1,76,,14.8,1013.4
2012-01-02,5.8,1.1,10.0,56,,22.3,1002.9
2012-01-03,-3.2,-10.0,1.7,42,,23.8,1010.5
2012-01-04,-7.0,-12.2,-2.2,41,,19.1,1016.8
2012-01-05,-0.7,-3.9,3.9,47,,18.4,1010.4
2012-01-06,1.7,-2.2,8.9,66,,9.4,1010.4
2012-01-07,6.3,-1.1,15.6,65,,7.9,1007.0
2012-01-08,4.9,-1.1,7.2,48,,18.7,1018.8
2012-01-09,-0.0,-3.9,4.4,50,,11.5,1022.9
2012-01-10,3.4,-1.1,8.3,63,,16.2,1011.1
2012-01-11,1.7,-1.1,3.3,62,,12.2,1018.6
2012-01-12,4.0,0.6,5.6,86,,31.3,1006.4
2012-01-13,3.5,-0.6,12.2,71,,29.5,995.9
2012-01-14,-1.4,-7.2,1.1,49,,27.7,1008.7
2012-01-15,-10.7,-14.4,-7.2,46,,24.1,1024.9
2012-01-16,-6.1,-12.2,1.1,49,,18.0,1030.7
2012-01-17,3.9,0.6,8.9,86,,17.6,1010.6
2012-01-18,2.9,-6.1,11.1,46,,33.1,1007.9
2012-01-19,-4.3,-8.3,0.6,57,,14.0,1021.7
2012-01-20,-1.8,-5.6,0.0,62,,17.6,1018.9
2012-01-21,-6.5,-8.9,-5.0,69,,16.9,1023.5
2012-01-22,-4.8,-9.4,-1.1,67,,11.9,1033.0
2012-01-23,2.6,-2.2,8.3,84,,7.6,1024.8
2012-01-24,10.2,5.6,13.3,72,,18.4,1012.8
2012-01-25,3.9,2.2,6.1,56,,20.2,1020.7
2012-01-26,1.8,-0.6,5.0,72,,13.0,1021.1
2012-01-27,5.7,2.8,7.8,91,,16.9,1001.2
2012-01-28,4.9,3.3,7.8,61,,20.2,1011.5
2012-01-29,3.6,1.1,6.1,42,,23.8,1016.2
2012-01-30,1.9,-0.6,4.4,47,,22.0,1019.2
2012-01-31,2.4,-1.1,8.3,64,,9.4,1020.5
2012-02-01,7.4,1.7,15.0,72,,13.0,1011.6
2012-02-02,3.4,-0.6,7.2,66,,17.6,1017.5
2012-02-03,0.3,-3.9,3.9,47,,18.0,1026.0
2012-02-04,2.6,-2.2,6.1,46,,19.1,1021.9
2012-02-05,-1.7,-5.6,2.2,44,,10.8,1020.0
2012-02-06,3.8,-2.2,10.0,45,,22.0,1013.8
2012-02-07,4.3,-1.1,7.8,50,,16.6,1016.1
2012-02-08,-1.0,-5.6,3.3,39,,12.2,1023.5
2012-02-09,3.8,-1.1,8.3,37,,15.1,1016.6
2012-02-10,5.1,-1.1,10.0,42,,18.0,1016.6
2012-02-11,1.8,-1.1,3.9,79,,17.3,1005.7
2012-02-12,-5.5,-8.9,-1.1,38,,27.0,1005.3
2012-02-13,-1.0,-8.3,5.0,45,,22.3,1011.6
2012-02-14,2.2,-2.2,6.7,48,,9.4,1018.1
2012-02-15,4.0,1.1,6.1,82,,3.6,1021.2
2012-02-16,4.3,1.7,7.2,74,,10.1,1022.4
2012-02-17,6.6,3.3,11.7,66,,16.9,1013.4
2012-02-18,4.4,1.1,8.3,49,,21.2,1012.7
2012-02-19,2.7,-0.6,7.8,53,,13.7,1016.3
2012-02-20,0.8,-2.2,5.0,41,,18.4,1019.7
2012-02-21,1.8,-2.2,6.7,55,,14.8,1022.6
2012-02-22,7.9,2.2,13.9,62,,15.1,1004.6
2012-02-23,8.3,5.0,12.8,64,,19.8,999.0
2012-02-24,3.9,2.2,5.6,77,,12.2,1003.4
2012-02-25,4.2,0.6,7.2,52,,36.7,994.9
2012-02-26,1.2,-2.8,5.0,30,,24.8,1022.3
2012-02-27,4.0,-3.3,11.1,48,,17.6,1025.2
2012-02-28,5.4,1.1,8.9,41,,20.5,1023.7
2012-02-29,1.0,-0.6,2.2,64,,14.0,1024.4
2012-03-01,1.6,-3.9,2.8,90,,36.0,1010.6
2012-03-02,-2.4,-5.0,1.7,82,,13.7,1019.7
2012-03-03,4.7,1.1,8.3,87,,15.5,1002.0
2012-03-04,3.8,1.1,5.6,51,,13.0,1002.6
2012-03-05,0.2,-3.9,3.3,42,,22.7,1013.8
2012-03-06,-1.5,-6.7,3.9,34,,18.7,1032.7
2012-03-07,8.1,0.0,16.7,51,,26.3,1029.2
2012-03-08,14.6,10.0,20.0,60,,38.9,1017.0
2012-03-09,7.0,1.7,16.1,48,,17.6,1015.0
2012-03-10,1.3,-0.6,4.4,57,,18.4,1028.5
2012-03-11,6.9,-1.1,14.4,45,,23.0,1028.6
2012-03-12,12.0,5.6,21.7,45,,11.2,1022.6
2012-03-13,14.2,9.4,21.7,66,,15.5,1015.4
2012-03-14,7.0,4.4,13.9,88,,16.9,1019.3
2012-03-15,3.7,2.8,5.6,78,,14.0,1027.6
2012-03-16,4.9,2.8,7.8,78,,8.6,1023.5
2012-03-17,7.2,4.4,9.4,80,,7.6,1026.2
2012-03-18,13.0,5.0,23.3,65,,16.2,1023.8
2012-03-19,13.1,7.2,23.3,70,,13.0,1021.8
2012-03-20,12.3,6.7,19.4,72,,9.7,1025.2
2012-03-21,19.1,13.3,25.6,68,,17.3,1025.2
2012-03-22,20.7,13.3,28.3,61,,16.2,1019.2
2012-03-23,19.5,14.4,24.4,41,,13.3,1017.1
2012-03-24,9.7,8.3,15.0,54,,13.7,1019.5
2012-03-25,7.2,5.6,8.9,77,,10.8,1012.5
2012-03-26,5.4,0.0,10.0,54,,27.4,1007.4
2012-03-27,2.8,-2.8,9.4,20,,23.4,1019.1
2012-03-28,7.0,3.9,10.0,51,,12.6,1010.6
2012-03-29,6.3,4.4,7.8,71,,18.4,1005.9
2012-03-30,5.9,2.2,10.6,41,,18.0,1015.1
2012-03-31,4.7,2.2,6.1,69,,10.8,1014.8
2012-04-01,5.6,1.1,10.6,71,,11.9,1008.6
2012-04-02,6.2,3.9,11.7,66,,20.5,1004.7
2012-04-03,8.4,2.2,15.0,24,,20.2,1008.0
2012-04-04,11.7,6.1,17.8,28,,19.1,1001.8
2012-04-05,7.2,4.4,11.1,46,,20.2,1007.7
2012-04-06,7.2,2.8,11.7,36,,17.3,1013.0
2012-04-07,6.3,3.3,11.1,40,,13.0,1014.9
2012-04-08,7.6,5.0,10.0,46,,15.5,1008.3
2012-04-09,10.4,6.1,14.4,45,,26.6,1000.0
2012-04-10,12.0,6.1,17.2,33,,16.9,1003.3
2012-04-11,9.4,6.7,12.2,54,,15.1,1009.0
2012-04-12,8.2,6.1,13.3,70,,14.4,1014.2
2012-04-13,11.6,5.0,18.3,46,,13.0,1018.4
2012-04-14,15.2,9.4,21.7,30,,16.2,1017.7
2012-04-15,18.7,12.2,25.0,49,,15.8,1014.1
2012-04-16,21.6,15.0,30.6,60,,15.5,1014.2
2012-04-17,22.0,13.9,28.9,41,,18.7,1014.8
2012-04-18,11.9,9.4,16.7,46,,18.0,1021.8
2012-04-19,12.6,8.3,18.9,64,,17.3,1017.8
2012-04-20,16.0,9.4,25.0,54,,19.8,1014.8
2012-04-21,17.6,12.2,25.6,68,,19.1,1008.7
2012-04-22,11.0,6.7,16.7,88,,23.0,1007.9
2012-04-23,12.9,6.7,17.2,89,,24.1,994.5
2012-04-24,10.6,7.8,14.4,57,,26.6,999.6
2012-04-25,11.3,6.1,16.7,51,,19.1,1007.9
2012-04-26,10.6,6.1,17.2,57,,17.3,1010.0
2012-04-27,11.0,4.4,13.9,56,,31.0,1004.6
2012-04-28,8.4,2.8,15.6,34,,21.6,1017.6
2012-04-29,10.2,3.9,15.0,24,,19.8,1018.4
2012-04-30,9.2,5.0,12.2,38,,17.3,1024.5
2012-05-01,8.3,7.2,10.0,82,,20.2,1020.7
2012-05-02,8.5,7.2,11.1,89,,14.8,1022.6
2012-05-03,9.0,7.8,10.0,90,,11.2,1021.8
2012-05-04,10.9,9.4,13.3,93,,10.8,1015.6
2012-05-05,10.7,7.8,14.4,92,,6.1,1015.8
2012-05-06,10.1,7.8,12.2,75,,11.9,1019.5
2012-05-07,12.4,8.9,15.0,67,,14.8,1020.0
2012-05-08,12.4,10.0,14.4,70,,18.4,1016.6
2012-05-09,15.2,13.3,17.2,92,,13.0,1007.0
2012-05-10,14.4,10.0,19.4,74,,19.1,998.6
2012-05-11,12.7,8.3,17.8,52,,16.9,1010.7
2012-05-12,18.3,10.0,26.7,37,,16.9,1018.5
2012-05-13,19.3,15.0,26.7,52,,11.5,1019.4
2012-05-14,13.4,11.7,17.8,82,,9.4,1021.0
2012-05-15,17.2,13.3,22.8,78,,16.2,1019.5
2012-05-16,18.1,15.6,22.8,89,,11.9,1012.1
2012-05-17,16.6,12.2,21.1,54,,15.1,1016.2
2012-05-18,14.3,9.4,18.3,62,,12.2,1022.8
2012-05-19,15.1,10.6,18.9,56,,8.3,1021.5
2012-05-20,16.7,12.8,21.7,58,,10.8,1024.2
2012-05-21,14.0,12.2,15.0,87,,10.8,1023.5
2012-05-22,15.2,13.3,17.2,96,,13.3,1013.6
2012-05-23,17.8,15.0,21.7,86,,9.4,1013.4
2012-05-24,17.9,15.6,21.7,85,,15.8,1022.1
2012-05-25,17.8,14.4,23.3,87,,13.3,1023.0
2012-05-26,24.3,18.9,30.0,69,,15.5,1018.2
2012-05-27,19.4,17.8,22.2,62,,15.5,1019.6
2012-05-28,18.0,15.6,20.6,80,,14.8,1015.5
2012-05-29,16.9,15.0,19.4,91,,12.6,1010.4
2012-05-30,20.9,16.1,23.9,74,,10.1,1006.5
2012-05-31,22.2,17.2,28.3,58,,12.2,1007.6
2012-06-01,16.6,14.4,18.3,63,,18.4,1017.1
2012-06-02,14.9,12.8,16.7,88,,26.3,1010.3
2012-06-03,14.8,11.7,16.7,85,,23.0,1004.7
2012-06-04,10.7,10.0,11.7,89,,28.1,1005.4
2012-06-05,11.2,10.0,13.3,84,,13.0,1011.2
2012-06-06,13.5,11.1,16.1,76,,11.2,1014.8
2012-06-07,14.5,12.2,18.3,86,,10.1,1014.4
2012-06-08,17.5,12.2,26.1,79,,13.0,1010.8
2012-06-09,21.1,15.0,26.1,54,,16.2,1010.8
2012-06-10,19.7,15.0,24.4,57,,14.4,1018.5
2012-06-11,17.8,13.9,23.3,70,,16.2,1024.5
2012-06-12,19.2,15.6,23.3,69,,20.9,1019.2
2012-06-13,17.4,16.7,18.3,93,,11.5,1015.6
2012-06-14,17.8,16.1,20.0,71,,14.0,1022.6
2012-06-15,17.9,13.9,20.6,59,,13.7,1025.9
2012-06-16,15.7,12.2,18.3,73,,16.9,1026.9
2012-06-17,14.4,11.1,17.2,76,,13.7,1023.6
2012-06-18,15.5,12.8,17.8,73,,13.3,1021.2
2012-06-19,19.0,13.3,24.4,73,,16.9,1019.7
2012-06-20,27.8,18.9,36.1,62,,16.6,1013.6
2012-06-21,31.1,26.7,35.6,50,,14.8,1008.8
2012-06-22,29.4,23.3,35.0,53,,16.2,1006.7
2012-06-23,22.6,18.3,27.2,74,,12.6,1009.5
2012-06-24,23.4,17.8,28.9,52,,17.6,1012.6
2012-06-25,20.5,16.1,22.8,74,,15.5,1007.0
2012-06-26,18.7,16.1,22.8,71,,20.2,1001.7
2012-06-27,20.2,16.1,25.0,57,,22.7,1003.3
2012-06-28,22.3,18.3,28.3,56,,15.8,1006.4
2012-06-29,23.8,18.9,31.7,70,,12.2,1003.3
2012-06-30,27.6,21.1,32.2,39,,20.2,1004.7
2012-07-01,27.2,21.1,32.8,51,,15.1,1007.6
2012-07-02,24.5,20.6,28.9,57,,13.0,1010.5
2012-07-03,23.9,20.0,30.0,52,,14.4,1011.6
2012-07-04,23.9,20.0,28.9,75,,13.3,1007.6
2012-07-05,24.4,21.1,28.3,66,,14.0,1007.1
2012-07-06,23.7,20.0,26.7,67,,13.0,1011.2
2012-07-07,26.3,22.8,30.0,62,,15.5,1008.0
2012-07-08,26.1,21.7,31.7,55,,14.4,1008.9
2012-07-09,24.2,19.4,28.9,40,,13.0,1012.8
2012-07-10,22.7,18.3,28.3,46,,11.9,1016.7
2012-07-11,23.4,18.9,26.7,60,,13.3,1020.8
2012-07-12,24.6,18.9,30.0,58,,17.3,1021.1
2012-07-13,25.7,20.6,32.2,54,,17.6,1021.1
2012-07-14,27.4,22.2,32.8,52,,16.9,1019.3
2012-07-15,27.6,22.2,32.8,59,,14.0,1016.2
2012-07-16,25.5,22.2,31.1,71,,15.5,1008.6
2012-07-17,29.8,24.4,36.1,54,,19.8,1006.6
2012-07-18,26.6,21.1,31.7,70,,12.6,1008.4
2012-07-19,21.8,18.9,23.3,68,,12.6,1014.3
2012-07-20,19.9,17.8,21.7,72,,11.2,1017.9
2012-07-21,20.0,16.1,23.3,69,,10.8,1019.0
2012-07-22,22.7,16.1,28.9,60,,16.9,1019.6
2012-07-23,23.5,18.9,30.0,73,,18.0,1015.1
2012-07-24,24.1,20.0,32.8,77,,16.6,1003.1
2012-07-25,22.7,18.3,28.3,50,,16.9,1007.9
2012-07-26,23.6,18.9,28.9,69,,12.2,1005.3
2012-07-27,20.8,17.8,25.0,86,,9.0,1007.6
2012-07-28,19.7,17.2,22.2,88,,11.2,1014.5
2012-07-29,19.8,17.8,22.8,86,,14.4,1015.7
2012-07-30,21.3,17.2,27.2,73,,13.3,1019.0
2012-07-31,19.7,17.2,22.8,86,,13.7,1017.6
2012-08-01,22.0,20.0,25.6,84,,13.7,1011.8
2012-08-02,24.2,20.0,30.0,79,,13.3,1010.7
2012-08-03,27.8,22.2,33.3,65,,18.4,1014.5
2012-08-04,25.7,23.3,27.8,76,,11.9,1021.6
2012-08-05,26.2,22.2,31.1,80,,20.2,1018.9
2012-08-06,26.0,21.7,29.4,60,,16.6,1013.7
2012-08-07,22.5,19.4,25.0,64,,12.6,1015.3
2012-08-08,23.8,18.9,28.3,71,,13.3,1014.7
2012-08-09,24.5,20.6,28.3,77,,15.8,1013.5
2012-08-10,23.6,20.6,28.9,88,,14.4,1011.9
2012-08-11,23.9,21.7,27.2,84,,12.2,1011.6
2012-08-12,25.0,22.2,28.9,82,,15.1,1012.4
2012-08-13,25.7,21.7,30.0,61,,13.3,1012.7
2012-08-14,24.9,21.1,28.3,60,,11.9,1013.2
2012-08-15,23.8,18.9,28.9,77,,12.2,1011.8
2012-08-16,23.8,19.4,29.4,69,,12.2,1009.9
2012-08-17,25.3,18.9,30.0,59,,16.6,1009.4
2012-08-18,20.5,17.8,22.2,77,,9.7,1011.1
2012-08-19,19.3,16.1,22.8,72,,10.1,1013.4
2012-08-20,20.3,16.7,23.9,72,,10.8,1012.4
2012-08-21,23.2,18.9,28.3,56,,12.2,1014.8
2012-08-22,22.2,18.9,25.6,61,,11.9,1019.6
2012-08-23,24.6,18.9,30.6,60,,13.7,1019.5
2012-08-24,22.6,20.0,25.6,74,,10.1,1021.3
2012-08-25,21.4,18.9,25.0,80,,10.8,1025.7
2012-08-26,20.9,17.8,24.4,76,,10.4,1026.1
2012-08-27,22.8,16.7,29.4,69,,17.3,1019.6
2012-08-28,24.6,20.0,30.0,73,,14.0,1009.2
2012-08-29,20.3,16.7,23.9,50,,14.4,1013.4
